,经理人ID,经理人姓名,管理资产总规模,职业跨度年数,平均任职年数,出勤率,Average_AYP,Average_Double_Weighted_AYP,Overall_Min_Profit
22416,30730623,司马义买买提,439.18,2.789041095890411,1.900416914830256,0.6813872042367815,0.031321044931507704,0.017288817075372415,-0.024
15059,30763419,李腾飞,126.16,1.789041095890411,1.7890410958904108,0.9999999999999999,0.011518146219370529,0.017277219329055793,0.0207
2201,30512112,陈希希,448.02,5.909589041095891,2.1965753424657533,0.3716968011126564,0.03750442348048533,0.017238703418720743,-0.0107
38214,30727595,曾省强,143.26999999999998,2.8767123287671232,1.9972602739726029,0.6942857142857144,0.024280624453587085,0.017209921464669393,0.0091
39373,30803416,张晓霞,33.43,0.5452054794520548,0.5452054794520548,1.0,0.020330376155862046,0.01719052130731426,0.0106
952,30749153,程嘉伟,160.89000000000001,2.2246575342465755,1.681559536354057,0.7558734369079196,0.02987291359550566,0.017174325620047965,0.0172
35532,30514525,张昊,54.26,2.8794520547945206,2.0386986301369863,0.7080161750713606,0.026617367597672137,0.017170095493621532,0.0455
34748,30679641,章成,352.01,4.47945205479452,2.5838660578386605,0.5768263676520557,0.030685872188659057,0.017130887914974365,0.0153
37346,30050293,张乃禄,12.92,1.610958904109589,1.4547945205479451,0.9030612244897959,0.022996877909772378,0.01712548405380016,0.0182
39958,30777812,祝杨,215.65,1.4273972602739726,1.2872146118721461,0.9017914267434421,0.025380741798098422,0.017108994590699658,0.0208
37896,30780925,张蕊,53.370000000000005,1.2904109589041095,1.1270236612702365,0.8733835166956185,0.028813666652286702,0.017100272647855103,0.0185
37966,30802855,张蕊,11.149999999999999,1.2904109589041095,0.5671232876712329,0.4394904458598726,0.028813666652286702,0.017100272647855103,0.0121
30608,30727263,谢雨芮,86.97,2.8876712328767122,1.028393524283935,0.3561324823184405,0.02477405460746085,0.017100085505606342,0.0121
10345,30753606,江逸舟,1.6400000000000001,2.1397260273972605,2.132054794520548,0.9964148527528809,0.024179236359445123,0.01708282885159949,0.0421999999999999
36258,30700489,朱佳,322.76000000000005,3.7205479452054795,2.9847945205479456,0.8022459499263624,0.03143867636099458,0.017074670190467087,0.0404
10623,30768989,康研,0.78,1.5945205479452054,1.5132420091324201,0.9490263459335625,0.024928769732665595,0.017074192000414153,0.0116
797,30716731,陈健宾,210.88,2.9506849315068493,1.493556570268899,0.5061728395061729,0.03129965931932007,0.017067394349856897,-0.0028
9520,30776151,姬静,166.74,1.473972602739726,1.2378580323785804,0.839810746873944,0.02932571323436196,0.017042731744943026,0.0277
22166,30741815,孙蕾,393.33,2.484931506849315,1.6667496886674968,0.6707427082289266,0.031825234463761766,0.01703061031137974,0.0
7969,30327018,胡娜,292.52,9.035616438356165,1.969558599695586,0.21797722525436292,0.04495414980268583,0.017024951722687944,0.0
21546,30543584,宋东旭,174.17000000000002,6.561643835616438,1.4896962477665279,0.22703095216483618,0.040353097526510937,0.017017914237275923,-0.0296
34918,30725565,张玓,244.35999999999999,2.9643835616438357,1.9061187214611872,0.6430067775723968,0.029711378213603843,0.017009754825368435,0.0111
32107,30567229,应洁茜,353.63,6.087671232876712,1.6846824408468244,0.27673676458554947,0.03557324199120472,0.016976350788159195,0.0
3208,30686324,杜广,405.68,4.238356164383561,2.2223942823108995,0.5243528849666957,0.03155051038691137,0.016974707077022012,-0.1311999999999999
13302,30676043,李佳闻,59.72,1.6958904109589041,1.0547945205479452,0.6219709208400646,0.02435649830618236,0.01697423711831143,0.0204
31605,30560380,闫晗,313.17,6.271232876712329,3.9965392934390773,0.6372812765859603,0.034231906020297784,0.016945319550473143,0.0241
15796,30182148,刘欣,45.02,11.495890410958904,3.5144292237442922,0.30571178900540197,0.04957520169755826,0.016936510561933533,-0.2458
17239,30526568,刘禹含,396.7,6.865753424657535,2.6449637389202256,0.3852401295713816,0.032915865940627544,0.016931750392049572,0.0016
40108,30047775,张迎军,182.67000000000002,15.06027397260274,3.4141552511415525,0.22669941180037595,0.05077472476692921,0.01691108042900458,-0.4175
13931,30198173,刘宁,308.76,10.931506849315069,2.7274252166620077,0.24950130428111097,0.04631565852362007,0.01690853189140965,0.005
13961,30705315,刘宁,4.5,10.931506849315069,1.436986301369863,0.13145363408521302,0.04631565852362007,0.01690853189140965,-0.1226
14034,30424002,刘宁,9.92,10.931506849315069,2.5196347031963473,0.23049289891395155,0.04631565852362007,0.01690853189140965,-0.3418
32619,30770466,叶青,20.19,1.632876712328767,1.3771689497716897,0.8434004474272933,0.023865053007017373,0.016902679015260363,-0.0093
37323,30741276,张楠,72.33,2.504109589041096,1.1616438356164382,0.4638949671772428,0.026040619599756388,0.016884069494596272,-0.0069
37112,30050883,周鸣,442.36,14.63013698630137,4.077568493150685,0.2787102059925094,0.04671336261042516,0.01688335620434922,0.0191
26210,30484254,王力,34.75,2.6767123287671235,1.9904109589041095,0.7436028659160695,0.023505943769320692,0.01687340458537134,0.0212
20138,30782199,潘昱杉,201.1,1.2438356164383562,1.19536354056902,0.9610301592680447,0.0288077599103175,0.016846644398281943,0.0091
12721,30282114,李君,1993.44,11.03013698630137,2.818817591925018,0.2555559913195806,0.044384544591549835,0.016832380415502644,-0.0258
12949,30565385,李君,681.16,11.03013698630137,2.3191429574991216,0.21025513648464464,0.044384544591549835,0.016832380415502644,-0.0458999999999999
5381,30688160,郭卉,275.76,4.164383561643835,2.6738013698630136,0.6420641447368421,0.029594356039151747,0.016831031660146305,0.0
8494,30589084,何昕,1.19,5.473972602739726,2.873972602739726,0.525025025025025,0.019916660386950766,0.016817537146852555,-0.5832
5878,30699716,郭思洁,539.41,3.745205479452055,2.436054794520548,0.6504462326261887,0.031294442971157195,0.016779462661512156,0.019
30981,30748952,于渤洋,425.49,2.287671232876712,1.8695025234318674,0.8172076898833912,0.030184617700975913,0.016767377573226404,0.0266999999999999
511,30133951,陈钢,776.47,12.235616438356164,2.897963717141799,0.23684656443277133,0.055753341325838576,0.01676086744301511,0.0155
28279,30710318,王宇超,211.82000000000002,3.4986301369863013,1.7822638788752705,0.5094176317850225,0.029957249324032962,0.016748342053059497,0.0
6270,30686276,顾喆彬,15.780000000000001,2.128767123287671,1.3625570776255707,0.6400686400686401,0.02442527678547383,0.016747259797137985,0.0148
15758,30198459,吕文弢,49.35,1.5452054794520549,1.5452054794520549,1.0,0.01116201548909257,0.016743023233638854,0.0173
27148,30734381,王珊,366.28,2.684931506849315,1.5978473581213308,0.5951166180758017,0.02968320130759272,0.016717414087598352,0.0163
26448,30715843,王立芹,854.88,3.3013698630136985,1.7225851773796979,0.521778912650282,0.030792344173450434,0.016705070382811178,-0.0381
40030,30414609,翟云飞,23.75,8.01917808219178,2.4108284409654273,0.3006328599085688,0.03726628633575896,0.016679174115959917,-0.1509
17271,30709475,雷杨娟,100.33,3.5287671232876714,1.950186799501868,0.5526538678712591,0.024929096675888066,0.016668268144688088,0.0034999999999999
35892,30553347,朱浩然,106.46,6.424657534246576,2.283365949119374,0.3554066402680475,0.044091676934473766,0.016658739473038576,-0.0265
32305,30728185,杨龙龙,113.35000000000001,2.8602739726027395,1.436399217221135,0.5021893814997264,0.027627652746411862,0.016638768882845833,0.0096
18371,30040332,毛从容,1751.6599999999999,18.704109589041096,2.1940553114499872,0.1173033819656138,0.048967898470913096,0.01662106385409584,-0.042
22152,30568690,苏利华,166.35000000000002,6.041095890410959,4.3381604696673195,0.7181081956592161,0.028915265077762622,0.016600473996553154,0.0399
2812,30443014,陈志华,55.31,7.8273972602739725,3.689041095890411,0.47129856492824646,0.03062600828722911,0.016579888697810644,0.0475999999999999
18891,30572543,牟琼屿,992.64,5.890410958904109,2.1889245118041387,0.3716081147946561,0.04029083688510205,0.016576119960777968,0.0
1852,30657718,程同朦,333.76,4.912328767123288,1.7302615193026154,0.35222836282512804,0.030389395270780373,0.016557013897904697,0.003
25109,30524321,王刚,285.06,6.920547945205479,3.182191780821918,0.4598178939034046,0.04442237703307928,0.016553192014854553,-0.1807
7569,30079649,何康,226.67999999999998,10.24931506849315,3.001494396014944,0.2928482904425166,0.04875539704711676,0.01652803173236645,-0.0248
30469,30555440,夏琰,0.9,1.726027397260274,1.726027397260274,1.0,0.019196799982171237,0.01651780025585884,0.0291
40154,30804113,张宜杰,470.38000000000005,0.5068493150684932,0.2205479452054794,0.435135135135135,0.020623433929056745,0.016510829347094042,0.0011
31341,30458700,易芳菲,461.18,7.715068493150685,2.766979091564528,0.3586460825358852,0.03388877915688225,0.016510631852981374,0.0018
16717,30276448,李羿,501.08,10.142465753424657,2.705088062622309,0.2667091147642201,0.0414686330634949,0.016498871086099477,0.0
13296,30141297,陆建巍,18.08,2.158904109589041,1.376027397260274,0.6373730964467005,0.03577854362371418,0.016479882872560043,-0.4454999999999999
37519,30159178,张芊,808.35,11.161643835616438,3.1573972602739726,0.28287923416789396,0.04190777848235663,0.016449099459241258,-0.061
5796,30778630,高瑞静,20.9,1.3835616438356164,1.3835616438356164,1.0,0.010963140088875445,0.016444710133313167,0.0152
33105,30778629,姚惟頔,20.9,1.3835616438356164,1.3835616438356164,1.0,0.010963140088875445,0.016444710133313167,0.0152
25340,30588746,王慧,110.72,5.449315068493151,3.66027397260274,0.6716943187531422,0.029055530675912006,0.01641763226466561,0.0333
24064,30522572,田宇,36.540000000000006,6.30958904109589,2.240487062404871,0.35509239156655575,0.030696085437129945,0.01637783111223126,-0.0093
13184,30745260,李家辉,653.66,2.367123287671233,1.2420091324200915,0.5246913580246915,0.029746376442277022,0.01637593299494562,0.0
9677,30547650,金凌志,385.42,6.53972602739726,3.0004723665564477,0.4588070439015934,0.037211862039816926,0.016371750500505645,0.0
17456,30062897,李一硕,357.84,9.586301369863014,3.201494396014944,0.3339655485983008,0.03878962519077421,0.01633596624459102,-0.0104
12484,30560442,刘宏毅,4.29,6.063013698630137,2.3249315068493153,0.38346136466335295,0.02822583422643931,0.01629932295977176,-0.4977
36222,30736219,臧洁,72.73,2.6356164383561644,2.0065753424657533,0.7613305613305613,0.026877410759890162,0.016287441351089282,0.0318
14176,30346937,李琪,32.25,8.747945205479452,2.745732349841939,0.31387169047676405,0.03478539853471339,0.016287237448332936,-0.1598
36064,30202049,赵建,336.56,10.378082191780821,3.947260273972603,0.38034582893347413,0.03155473208913546,0.016278444196876903,-0.8873000000000001
36300,30758868,赵建,75.06,10.378082191780821,1.1458904109589043,0.11041446673706444,0.03155473208913546,0.016278444196876903,-0.0834
38872,30699231,张婉玉,368.36,3.747945205479452,2.2104607721046077,0.5897793726741095,0.026821008993284597,0.016262872061994924,-0.0286
31712,30751758,闫红蕾,23.369999999999997,2.1945205479452055,1.6515068493150686,0.7525593008739077,0.02183007312680636,0.016238756454750536,0.0246
14506,30769809,吕瑞君,161.35999999999999,1.641095890410959,1.5301369863013699,0.9323873121869782,0.02682747184453735,0.016231862051718362,0.0299
34462,30181575,余志勇,85.4,11.506849315068493,3.1831557584982244,0.27663139329805997,0.03981178866351881,0.016192822589708885,-0.0432
39749,30570420,周毅,1000.49,5.997260273972603,2.768101761252446,0.4615610520133133,0.032674827064481146,0.01616152488427969,0.0029
32504,30533364,余丽旋,46.12,3.2904109589041095,2.455251141552511,0.7461837357757424,0.02039319441097942,0.016149312104985398,0.0197999999999999
30871,30675702,于渤,23.9,4.586301369863014,3.3802739726027395,0.737037037037037,0.023210733881692668,0.016145110903873577,-0.0508
19930,30112276,潘巍,214.85,5.413698630136986,1.4958904109589042,0.27631578947368424,0.03140841077155607,0.016119329586599705,-0.0759
7,30727776,边慧,28.11,2.8767123287671232,1.6013698630136988,0.5566666666666668,0.025423490589545572,0.016107129636860538,0.0042
32042,30142090,杨坚丽,101.47,3.7424657534246575,2.9534246575342467,0.7891654465592972,0.025877631215780628,0.01609071665115342,0.0065
19903,30767144,彭琦岭,60.28,1.7123287671232876,1.138013698630137,0.6646000000000001,0.024728890027589934,0.016087816197496215,0.0040999999999999
16987,30733728,柳杨,44.02,2.7041095890410958,2.1747945205479455,0.8042553191489363,0.029036676409377304,0.016078971390279858,-0.1452999999999999
9986,30791523,江伟轩,16.45,0.873972602739726,0.873972602739726,1.0,0.022302930808418137,0.016076443691503385,-0.0289
16152,30644579,廖新昌,86.98,5.03013698630137,4.486849315068493,0.8919934640522876,0.021409198785986926,0.016076262976925063,-0.2021
30575,30198307,徐艳芳,194.53,10.961643835616439,3.3118721461187217,0.3021328001333,0.052537134316370984,0.016068103152363573,0.0132
40254,30553057,朱燕琼,140.56,2.747945205479452,0.8684931506849316,0.31605184446660023,0.026507463335352855,0.01606108263740229,0.0
9142,30658325,何子建,221.95,4.901369863013699,1.8716438356164382,0.3818613750698714,0.028550003233437017,0.016059576747659114,0.0054
6407,30569884,黄斌斌,335.81,6.002739726027397,3.1079654997463217,0.5177578308568724,0.03611649134512115,0.0160563314335823,0.004
31941,30775654,俞瑾,0.88,1.4986301369863013,1.3178082191780822,0.8793418647166362,-0.008832999533301633,0.01604272668028371,-0.2229
40179,30778250,郑雅洁,40.74,1.4027397260273973,1.1156164383561644,0.7953125,0.020991046966450534,0.016036677657364717,0.0111
26786,30676326,吴沛文,1466.11,4.5698630136986305,2.5704109589041098,0.5624700239808154,0.02903856066198586,0.01601431158697191,0.0185
27928,30754856,魏昕宇,223.37,2.1205479452054794,1.6208904109589042,0.76437338501292,0.025954217006617902,0.016011883653303298,0.0189
21642,30200208,商园波,92.47,4.794520547945205,2.8206724782067245,0.5883116883116883,0.027762509197030827,0.016001306083050143,0.0226
39389,30698267,郑雪莹,141.53,3.780821917808219,2.3728310502283105,0.6275966183574879,0.027170148648539637,0.015998300606259976,-0.002
3228,30687281,杜国昊,672.81,4.2,2.3375951293759516,0.556570268899036,0.028287204517147318,0.01597812057779204,0.0148
4644,30691901,方莉,2130.16,3.9726027397260273,2.520091324200913,0.634367816091954,0.025578270690769567,0.01597216844141403,0.0347
24239,30653676,陶尹斌,478.52,4.972602739726027,3.6141201264488934,0.7268065268065268,0.02703491543351348,0.015969790662551334,-0.0046999999999999
32425,30728638,杨力元,662.56,0.8301369863013699,0.8301369863013699,1.0,0.024459795821704676,0.01595865013228734,0.015
20910,30429665,任翀,124.89,7.887671232876713,3.5827397260273974,0.45422021535255297,0.03497109725274012,0.01595781943800145,0.0147
34998,30686347,赵鼎龙,528.87,4.238356164383561,2.2768177028451,0.5371935756551142,0.030463407067079205,0.01595635984986664,-0.1505
38430,30489581,曾婷婷,584.93,7.432876712328767,1.9709022201228152,0.2651600849041016,0.033635756835300165,0.015956217385591893,0.0144
9568,30486543,蒋磊,145.67,7.46027397260274,4.350450097847358,0.5831488379413462,0.044616590659617365,0.015903752734479585,-0.0128
35504,30304584,张惠,82.75,9.23013698630137,4.400913242009132,0.4767982586326308,0.043389588080262206,0.01589695013586307,-0.0291
32290,30686208,余亮,976.8199999999999,4.243835616438356,3.053228962818004,0.7194503366227059,0.02685427279830391,0.01587937088367047,0.0455
12324,30067487,林洪钧,1333.67,13.043835616438356,2.086632026452527,0.15997073926804714,0.049717783995760906,0.015843241070862754,-0.119
12997,30564685,刘婧,21.45,3.589041095890411,2.943013698630137,0.82,0.024578164385824587,0.01582993187168985,-0.0421
7359,30654674,何江波,327.35,4.989041095890411,2.952902804957599,0.5918778274626709,0.028506792931519347,0.015821116248648247,0.0009
4073,30192111,段玮婧,1066.67,7.098630136986301,2.2252663622526634,0.3134782795145589,0.03844187098237619,0.015817881997909924,0.0034999999999999
9344,30572208,焦翠,188.0,5.906849315068493,2.9754566210045663,0.5037299010513296,0.035171982690256724,0.01577272418900887,0.0036
15859,30055337,陆欣,954.54,14.178082191780822,1.8589693411611221,0.13111571198527722,0.03711098460983463,0.015772539500523132,-0.0306
36492,30201969,张俊杰,309.96000000000004,10.386301369863014,2.187194758784991,0.21058456527473535,0.03608747792347441,0.015769712093491196,-0.0736
4589,30427861,范琨,122.66,8.016438356164384,1.9251141552511415,0.2401458190931875,0.035186826010140386,0.01574762617775796,-0.0635
